Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-on Total,Total Transaction
1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,Standard,103.02,5641.35
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,Overnight,38.07,965.99
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,Express,0.0,3711.68
1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,Overnight,70.87,1653.25
1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,5538.33,791.19,7,Express,25.66,5563.99
1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,Overnight,0.0,494.06
1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,Standard,12.25,4759.39
1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,Standard,32.58,4256.73
1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,Overnight,24.63,8472.929999999998
1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,Express,37.79,141.54
1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,Standard,16.2,202.95
1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,6329.52,791.19,8,Overnight,20.42,6349.9400000000005
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,Express,84.41,1072.53
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,Standard,117.41,1105.53
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,Overnight,33.26,1515.44
1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,Overnight,38.51,4785.650000000001
1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,Standard,66.81,3231.57
1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,Express,0.0,186.75
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,Standard,66.63,2289.9
1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,Overnight,0.0,5913.81
1246,61,Male,No,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,Standard,0.0,494.06
1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,Overnight,0.0,3164.76
1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,Overnight,42.34,1771.55
1248,66,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,741.09,247.03,3,Overnight,0.0,741.09
1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,Express,81.47,143.72
1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,Standard,54.16,3765.8399999999997
1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,PayPal,1482.18,247.03,6,Standard,49.01,1531.19
1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,Overnight,41.67,3997.62
1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,Express,75.04,4250.68
1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,Express,27.99,7939.889999999999
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,Express,79.98,5148.959999999999
1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,Express,0.0,7911.9
1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,Overnight,75.85,2299.12
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,207.5,20.75,10,Overnight,5.37,212.87
1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,Express,75.25,179.0
1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,Standard,92.17,3256.9300000000003
1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,Express,84.68,209.18
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,Express,94.38,1082.5
1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,Standard,26.35,817.5400000000001
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,Overnight,121.05,4077.0
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,Standard,54.86,5123.839999999999
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,Express,0.0,6758.64
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,Express,0.0,186.75
1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,Express,7.28,254.31
1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,Overnight,46.57,7650.04
1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,Express,0.0,1582.38
1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,Standard,67.15,87.9
1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,Standard,0.0,791.19
1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,Overnight,0.0,1729.21
1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,Standard,0.0,5068.98
1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,Standard,0.0,4747.14
1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,Express,14.76,3394.0800000000004
1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,Overnight,96.66,283.40999999999997
1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,Express,0.0,247.03
1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,Express,24.46,6783.1
1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,Overnight,40.76,2511.0600000000004
1276,30,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,Standard,112.19,1347.3400000000001
1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,Standard,36.6,1765.81
1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,Express,84.33,3463.65
1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,Express,38.42,285.45
1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,Standard,23.78,868.61
1278,57,Male,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,Overnight,39.99,503.95
1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,Standard,39.33,3287.0499999999997
1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,Standard,43.26,2363.0600000000004
1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,Overnight,23.94,148.44
1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,Standard,0.0,6758.64
1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,Express,102.23,288.98
1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,Express,82.32,1070.44
1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,Express,46.24,4685.84
1286,73,Male,No,Laptop,SKU1005,3,Completed,PayPal,3247.72,463.96,7,Standard,123.65,3371.37
1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,Express,0.0,3379.32
1287,52,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,Standard,0.0,1855.84
1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,Overnight,0.0,1582.38
1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,Standard,80.21,1562.39
1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,Express,8.99,7920.889999999999
1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,Standard,63.37,3775.0499999999997
1292,56,Male,No,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,Overnight,105.63,4852.77
1292,56,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,Express,21.98,1998.22
1292,56,Male,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,Express,47.2,511.15999999999997
1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,Express,57.53,4804.67
1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,Standard,16.04,3727.72
1295,19,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,Overnight,0.0,4747.14
1296,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,Express,0.0,145.25
1296,60,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,Standard,19.74,6778.38
1298,34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,Express,76.31,1805.52
1299,59,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,Overnight,53.4,7965.299999999999
1300,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,Overnight,86.54,252.54000000000002
1301,71,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,1582.38,791.19,2,Standard,85.84,1668.22
1301,71,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,Standard,30.63,821.82
1302,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,Express,95.51,240.76
1303,34,Male,No,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,Express,31.39,218.14
1303,34,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,Express,64.27,2437.84
1304,23,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,Express,0.0,741.09
1305,24,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,Overnight,78.2,3242.96
1305,24,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,Standard,29.83,5943.64
1306,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,5913.81,844.83,7,Overnight,30.16,5943.97
1306,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,Express,53.16,115.41
1307,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,Standard,82.51,1010.43
1307,50,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,Express,26.92,1509.1000000000001
1308,30,Female,Yes,Laptop,SKU1005,3,Completed,PayPal,1391.88,463.96,3,Standard,41.62,1433.5
1309,40,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,Overnight,59.35,2843.11
1309,40,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,Overnight,118.06,5187.04
1310,77,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,Overnight,55.81,4231.450000000001
1310,77,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,Standard,0.0,7120.71
1311,23,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,Express,100.29,2634.7799999999997
1312,53,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,Express,118.23,201.23000000000002
1313,51,Male,No,Tablet,SKU1002,3,Completed,PayPal,1729.21,247.03,7,Express,31.97,1761.18
1313,51,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,Express,40.54,4787.68
1314,30,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,Overnight,27.93,152.43
1314,30,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3247.72,463.96,7,Express,0.0,3247.72
1315,48,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,4747.14,791.19,6,Express,0.0,4747.14
1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,Express,47.9,172.4
1315,48,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,Overnight,0.0,4639.6
1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,Overnight,0.0,124.5
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,Overnight,0.0,2534.49
1316,52,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,Overnight,38.84,2509.1400000000003
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,Standard,0.0,4224.15
1317,23,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,Overnight,47.8,1737.46
1317,23,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,Overnight,38.68,163.18
1318,20,Male,No,Tablet,SKU1002,3,Completed,PayPal,2470.3,247.03,10,Standard,0.0,2470.3
1320,60,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,Standard,16.4,5930.21
1321,28,Male,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,Overnight,39.25,2015.49
1321,28,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,Standard,100.79,6014.6
1324,34,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,Overnight,0.0,4639.6
1326,25,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,Standard,0.0,6758.64
1327,80,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,186.75,20.75,9,Standard,0.0,186.75
1327,80,Male,No,Laptop,SKU1005,3,Completed,PayPal,1391.88,463.96,3,Overnight,46.1,1437.98
1327,80,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,494.06,247.03,2,Standard,112.83,606.89
1328,29,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,Overnight,0.0,3711.68
1329,65,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,Standard,20.49,2394.06
1331,25,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,Overnight,76.41,4300.5599999999995
1333,61,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,Standard,0.0,2223.27
1333,61,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,Standard,0.0,5913.81
1333,61,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,Standard,94.43,341.46000000000004
1335,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,Overnight,43.54,7955.44
1335,34,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,Standard,111.61,2646.1
1335,34,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,Standard,0.0,124.5
1337,41,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,145.25,20.75,7,Overnight,52.95,198.2
1337,41,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Overnight,20.32,1502.5
1340,49,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,Express,61.57,2531.8700000000003
1340,49,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,Overnight,0.0,3711.68
1341,53,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,145.25,20.75,7,Overnight,20.09,165.34
1342,36,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,3379.32,844.83,4,Standard,0.0,3379.32
1342,36,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,Overnight,53.68,7965.58
1342,36,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,Overnight,54.83,1289.98
1342,36,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,6329.52,791.19,8,Overnight,28.73,6358.25
1344,67,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,Express,30.62,2814.38
1347,72,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,Express,0.0,4639.6
1347,72,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,Express,0.0,41.5
1348,20,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,Express,74.16,1930.0
1348,20,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,Overnight,75.24,4299.389999999999
1348,20,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,Express,7.33,1399.21
1349,53,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,Standard,81.26,5619.59
1350,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,Standard,0.0,5913.81
1351,34,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,Standard,6.96,470.91999999999996
1352,19,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,Overnight,45.21,1627.5900000000001
1352,19,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,Overnight,46.27,1775.48
1352,19,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,Express,96.71,887.9000000000001
1352,19,Male,No,Tablet,SKU1002,3,Completed,PayPal,1482.18,247.03,6,Express,0.0,1482.18
1353,60,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,Standard,63.53,4019.48
1353,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,844.83,844.83,1,Overnight,97.7,942.5300000000001
1353,60,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,Overnight,60.59,5598.92
1354,21,Male,No,Laptop,SKU1005,3,Completed,PayPal,2319.8,463.96,5,Overnight,56.83,2376.63
1355,30,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Express,108.13,1590.31
1355,30,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,Overnight,65.14,4240.780000000001
1356,24,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,Standard,51.48,8499.779999999999
1357,30,Female,Yes,Smartphone,SKU1001,5,Cancelled,PayPal,145.25,20.75,7,Overnight,0.0,145.25
1358,71,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,741.09,247.03,3,Express,32.67,773.76
1359,42,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,Express,47.68,1035.8
1359,42,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,207.5,20.75,10,Express,68.32,275.82
1359,42,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,Standard,45.03,508.99
1362,61,Male,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,Standard,41.47,7644.9400000000005
1363,68,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,Express,15.89,36.64
1364,29,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,Express,0.0,2534.49
1364,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,Express,0.0,103.75
1365,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,Overnight,0.0,7911.9
1368,71,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,1855.84,463.96,4,Standard,28.23,1884.07
1368,71,Female,No,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,Standard,29.47,174.72
1368,71,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,Standard,41.43,969.3499999999999
1369,21,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,Express,0.0,7120.71
1372,36,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,Express,23.5,2397.07
1372,36,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,Overnight,21.87,63.370000000000005
1374,44,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Overnight,18.05,6347.570000000001
1374,44,Female,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,Express,0.0,166.0
1375,45,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,Express,84.06,2867.82
1378,69,Male,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,Express,49.0,215.0
1378,69,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7120.71,791.19,9,Express,70.44,7191.15
1379,69,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,Standard,54.56,3766.24
1381,34,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,Standard,0.0,20.75
1381,34,Female,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,Standard,0.0,62.25
1382,62,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,Standard,47.13,3294.85
1383,73,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,1689.66,844.83,2,Overnight,0.0,1689.66
1385,27,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,Overnight,29.62,2403.19
1387,68,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,Express,131.11,872.2
1388,34,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,Overnight,117.86,1353.01
1389,22,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Overnight,0.0,1482.18
1389,22,Male,No,Smartphone,SKU1004,2,Completed,PayPal,3164.76,791.19,4,Express,0.0,3164.76
1389,22,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,Express,49.96,8498.259999999998
1390,77,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,41.5,20.75,2,Overnight,0.0,41.5
1390,77,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,Overnight,78.25,1560.43
1393,37,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,Standard,39.44,184.69
1395,71,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,Express,0.0,3247.72
1396,71,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,Standard,6.26,851.09
1398,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,Express,68.22,7980.12
1399,57,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,5913.81,844.83,7,Overnight,30.62,5944.43
1399,57,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,Express,0.0,463.96
1399,57,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,Standard,87.2,107.95
1400,42,Female,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,Overnight,0.0,1976.24
1400,42,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,Express,72.55,1464.43
1401,23,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,Overnight,120.77,3368.49
1401,23,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,Standard,62.86,3442.1800000000003
1401,23,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,463.96,463.96,1,Overnight,57.66,521.62
1402,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,Overnight,98.29,943.12
1402,77,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3955.95,791.19,5,Overnight,99.39,4055.3399999999997
1403,37,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,Standard,0.0,2373.57
1403,37,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,Standard,0.0,4224.15
1404,55,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,Standard,83.72,330.75
1405,54,Male,No,Tablet,SKU1002,3,Completed,PayPal,1235.15,247.03,5,Overnight,91.72,1326.8700000000001
1406,46,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,Express,0.0,1482.18
1408,67,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,Overnight,0.0,103.75
1408,67,Male,No,Smartphone,SKU1001,5,Completed,PayPal,124.5,20.75,6,Standard,0.0,124.5
1409,42,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,Express,0.0,3955.95
1409,42,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,Overnight,80.17,183.92000000000002
1411,23,Male,No,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,Overnight,0.0,145.25
1411,23,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3955.95,791.19,5,Standard,18.6,3974.5499999999997
1416,38,Female,Yes,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,Standard,0.0,4224.15
1416,38,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,3379.32,844.83,4,Overnight,0.0,3379.32
1416,38,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,Express,26.79,5940.6
1419,55,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,Overnight,76.59,201.09
1420,73,Male,No,Smartphone,SKU1004,2,Completed,PayPal,6329.52,791.19,8,Express,0.0,6329.52
1421,66,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,Standard,95.27,1824.48
1422,62,Female,No,Laptop,SKU1005,3,Cancelled,Cash,1855.84,463.96,4,Overnight,71.76,1927.6
